GeneID	PubMed_ID	Disease_Mondo_ID	TF_IDs
7157	18609695	MONDO:0014055, MONDO:0009061, MONDO:0014056, MONDO:0010060, MONDO:0009909, MONDO:0010067, MONDO:0014740, MONDO:0017442, MONDO:0010733, MONDO:0011114, MONDO:0016368	SP1, RXRA, PPARG, ESR1, VDR, AR
7157	18612219	MONDO:0005148, MONDO:0019066, MONDO:0019068, MONDO:0019069, MONDO:0014408, MONDO:0014461, MONDO:0015403, MONDO:0012386, MONDO:0015938	SP1, SP3, MYC, NFYA, YY1
7157	18612383	MONDO_0013283, MONDO_0005301, MONDO_0007922	FOXA1, FOXA2, GABPA, HNF4A
7157	18612801	MONDO_0007254, MONDO_0004976, MONDO_0009960	SP1, YY1, EGR1, NF1, COUP-TFII, TR4
7157	18614011	MONDO:0005090, MONDO:0006218, MONDO:0006943	SP1, RXRA, PPARG, PPARGC1A, NR1H3, NR1H2, ESR1, CREB1, AR, FOXO1, STAT5B, SRF
7157	18616513	MONDO_0010613, MONDO_0008195, MONDO_0006314	YY1, CTCFL
7157	18616935	MONDO:0002063, MONDO:0006043	TFs associated with gene ID 7157 in the paper with pubmed ID 18616935 are E2F1, E2F4, E2F6.
7157	18617062	MONDO_0014054, MONDO_0018993, MONDO_0018792, MONDO_0017875	SP1, AP-2α, E2F1, YY1
7157	18618574	MONDO_0001241, MONDO_0006648, MONDO_0000593, MONDO_0004548	SP1, STAT3
7157	18619950	MONDO:0007061, MONDO:0011423, MONDO:0012138	GATA1, TAL1, E2F1, STAT1, PML
7157	18621066	MONDO_0010572, MONDO_0007092, MONDO_0012791	SP1, MAZ, RXRA
7157	18621913	MONDO:0006143, MONDO:0005132, MONDO:0015150, MONDO:0007033, MONDO:0012301	NFKB1, SP1, E2F1, MYC, AR, EGR1, STAT3.
7157	18622497	MONDO_0008393, MONDO_0007256, MONDO_0012734	SP1, ELK1, POU2F1, ELK1, E2F4, FOS, SP1, SP3, SP4, STAT3
7157	18624398	MONDO_0009896,MONDO_0003834	SP1, STAT1, STAT3, RELA
7157	18625714	MONDO:0005090, MONDO:0002086, MONDO:0001824, MONDO:0007324, MONDO:0004987, MONDO:0004992, MONDO:0008301, MONDO:0008383, MONDO:0021223	SP1, FOS, JUN, MYC
7157	18628487	MONDO_0011628, MONDO_0015242, MONDO_0008056, MONDO_0019061	E2F1, MAX, MXI1, USF1
7157	18628956	MONDO:0007455, MONDO:0005087	FOXA2, FOXA1, HNF4A
7157	18630481	MONDO_0019332, MONDO_0007446, MONDO_0019619, MONDO_0007911	AP-1, SP1, ARNT, USF-2
7157	18631247	MONDO_0016391,MONDO_0019330,MONDO_0019333,MONDO_0019334,MONDO_0019341,MONDO_0019342,MONDO_0019346,MONDO_0019349,MONDO_0019350,MONDO_0019354,MONDO_0019355,MONDO_0019356	E2F1, MYBL2, NFYA, SP1, YY1
7157	18632130	MONDO_0011438, MONDO_0011582, MONDO_0012130, MONDO_0019842.	FOXA1, SP1, GATA-3, HNF4A, estrogen receptor alpha
7157	18635530	MONDO_0019023,MONDO_0001083,MONDO_0019625,MONDO_0007256,MONDO_0006659,MONDO_0010844	E2F1, POLR2A, RB1, SP1
7157	18635961	MONDO:0006418, MONDO:0018305, MONDO:0005158, MONDO:0006407, MONDO:0006698, MONDO:0017880	SP1, SP3, USF1
7157	18638452	MONDO_0017557, MONDO_0005553	EGR1, FOSL1
7157	18639375	MONDO:0005036, MONDO:0017889, MONDO:0020107	EGR1, GATA-6, Sp1, c-Jun
7157	18639569	MONDO_0016278, MONDO_0018874, MONDO_0018875, MONDO_0018877	NFIA, SP1, CREB1
7157	18640142	MONDO:0007533, MONDO:0007915, MONDO:0003345, MONDO:0005274, MONDO:0005577, MONDO:0005010	EGR1, EGR3, SP1, p53
7157	18640487	MONDO_00054523, MONDO_0010152, MONDO_0007186, MONDO_0007455	SP1, PAX6, PAX7, ZNF354C
7157	18640791	MONDO:0005267, MONDO:0005945	EGR1, SP1
7157	18641418	MONDO_0001627, MONDO_0007256, MONDO_0002106, MONDO_0015451, MONDO_0006142, MONDO_0003076	Sp1, SP2, MYC, PBX1,Meis1,JunD,TCF4,STAT1,HDAC6,ZFP161,YY1,YY2,SP4,JunB,KLF15,KLF4,MTA1
7157	18642075	MONDO_0001659, MONDO_0005024, MONDO_0005355, MONDO_0006314, MONDO_0019416	p300, MEF2D, MYOD, NRF-1
7157	18644983	MONDO:0000721, MONDO:0007269, MONDO:0005083, MONDO:0004780, MONDO:0005256, MONDO:0001194, MONDO:0001071	NFE2L2, SP1, POU2F1, YY1
7157	18645275	MONDO_0019391,MONDO_0020550,MONDO_0100111,MONDO_0007256	SP1, ETS1, NRF-1, NRF-2, E2F1
7157	18646041	MONDO:0005150, MONDO:0010140, MONDO:0015150	MZF1, SP1, C/EBP beta
7157	18646516	MONDO_0006376, MONDO_0013173, MONDO_0016118, MONDO_0013886, MONDO_0016119, MONDO_0016117	NFKB1, SP1, CREB1.
7157	18647660	MONDO:0004933, MONDO:0004406, MONDO:0001100, MONDO:0005029, MONDO:0004383, MONDO:0005274, MONDO:0005280	NFKB1, RELA
7157	18650397	MONDO_0014056,MONDO_0007256,MONDO_0006840,MONDO_0008383,MONDO_0017607,MONDO_0002038,MONDO_0006658,MONDO_0005542,MONDO_0010137,MONDO_0008703,MONDO_0007326,MONDO_0009813,MONDO_0002406,MONDO_0000096,MONDO_0009586,MONDO_0002088,MONDO_0006703	ELK1, c-Fos
7157	18651966	MONDO_0005277, MONDO_0005781, MONDO_0008659, MONDO_0009215	SP1, JUN, MYC, JUNB, JUND
7157	18656471	MONDO_0016324, MONDO_0009140, MONDO_0005465	SP1, Ebox
7157	18656689	MONDO:0004976, MONDO:0005866	SP1, GABPA, CEBPB
7157	18661100	MONDO:0006143, MONDO:0010150	YY1, CTCF
7157	18662989	MONDO:0007993, MONDO:0008139, MONDO:0007113, MONDO:0012821, MONDO:0008356	SP1, FOXO1, FOXP3
7157	18665269	MONDO:0005178, MONDO:0019391, MONDO:0005177, MONDO:0005315, MONDO:0017885, MONDO:0005301	SP1, YY1, RUNX1, PAX5
7157	18665932	MONDO_0005267, MONDO_0003302, MONDO_0008619	EGR1, SP1
7157	18666234	MONDO:0005265, MONDO:0005685, MONDO:0006285	NFATC2, ELF1, SP1, ETS1, RUNX1
7157	18667022	MONDO:0005036, MONDO:0005278, MONDO:0005874, MONDO:0006758, MONDO:0006576, MONDO:0005319	BRCA1, EGR1, FOS, JUN, MYC
7157	18669630	MONDO_0016586, MONDO_0005499, MONDO_0007410, MONDO_0008566	EGR1, EGR2, SP1, NF-κB, SNAIL, ZEB1, ZEB2 , Twist
7157	18670315	MONDO:0001275, MONDO:0000823, MONDO:0010924, MONDO:0009891	NFE2L2, SP1
7157	18676680	MONDO:0005393, MONDO:0005301, MONDO:0005300, MONDO:0019267, MONDO:0006822, MONDO:0009269, MONDO:0010136, MONDO:0006637	NFKB1, RELA
7157	18676755	MONDO_0006297, MONDO_0008383	p53, SP1, STAT3, SMAD3
7157	18677110	MONDO_0017880, MONDO_0024414, MONDO_0002455, MONDO_0024506	EGR1, SP1
7157	18677113	MONDO:0001295, MONDO:0008954, MONDO:0017428	P300, EGR1
7157	18681908	MONDO_0007256, MONDO_0017885, MONDO_0001176	SP1, YY1, NRF1, NRF-1, ATF1
7157	18681909	MONDO:0009768, MONDO:0000911, MONDO:0019532	CUX1, E2F1, ELK-1, ETS1, JUND, NFYB, JUND, NFYB
7157	18682598	MONDO_0019391,MONDO_0008220,MONDO_0017885,MONDO_0019391,MONDO_0007102,MONDO_0019390	SP1, HIF1A, NFYB, SRF, YY1, NFYA
7157	18685109	MONDO_0019643, MONDO_0018725, MONDO_0017446	ELK1, ELK4, MYC, E2F1
7157	18688630	MONDO:0007035, MONDO:0007241	YY1, PEA3, c-Jun, ZBP-89, NF-kappaB, SP1
7157	18688713	MONDO:0007267, MONDO:0001697, MONDO:0005912	SP1, STAT3, EGR1, CEBPA
7157	18689267	MONDO:0007406, MONDO:0017883, MONDO:0006859, MONDO:0005267, MONDO:0007031, MONDO:0005534	EGR1, SPI1, EP300
7157	18689542	MONDO:0003563, MONDO:0005148, MONDO:0007915	CREB1, HNF1A
7157	18690848	MONDO:0007199, MONDO:0004992, MONDO:0019973, MONDO:0018692	SP1, SP3, ERF1, ETF1, ETF2, E2F1, E2F2, E2F3, E2F4, E2F5, USF1, USF2.
7157	18691182	MONDO:0017186, MONDO:0019061, MONDO:0010920, MONDO:0005556	ELK1, FHL2, FOXO3A, NFYB, RARA, ZNF711
7157	18692035	MONDO_0013583, MONDO_0015540, MONDO_0010481	SP1, GFI1, GFI1B
7157	18695251	MONDO_0003019,MONDO_0002086,MONDO_0005090,MONDO_0005012,MONDO_0003515,MONDO_0006414	SP1, EGR1, YY1
7157	18697203	MONDO:0005267, MONDO:0010522	SP1, STAT3
7157	18697815	MONDO:0005384, MONDO:0005359, MONDO:0002050, MONDO:0002483	EGR1, SMAD_INTERACTING_PROTEIN1, WT1, ZNF219
7157	18700251	MONDO_0001178, MONDO_0017884	EGR1, SP1
7157	18701437	MONDO_0005037, MONDO_0001354	NRF-1, YY-1
7157	18701504	MONDO:0006573, MONDO:0004033	YY1, HELT, ZNF711
7157	18705766	MONDO_0007692, MONDO_0007944, MONDO_0019391, MONDO_0023471	FOXF1, EGF, EGLN1, PHTF1
7157	18706692	MONDO:0002406, MONDO:0000943, MONDO:0004050, MONDO:0005945, MONDO:0009278, MONDO:0007020, MONDO:0017881	SP1, JUN, FOS, CREB1, NFYA, NFYB, MYC, E2F1, EGR1
7157	18712678	MONDO_0014056, MONDO_0008545	ELK1, CREB1, ATF1
7157	18713157	MONDO:0006571, MONDO:0006573, MONDO:0005737, MONDO:0017883, MONDO:0017884, MONDO:0017886, MONDO:0017888, MONDO:0017889, MONDO:0000859, MONDO:0005063	FOXA1, BHLHE40, FOSL1, GATA3, NR4A1, NR4A2
7157	18714189	MONDO:0004128, MONDO:0005074	IRF1, STAT1, STAT2, MYC
7157	18714371	MONDO:0005578, MONDO:0019400, MONDO:0017661	E2F1, NRF1, MTF-1, NRF-2, NRF-3
7157	18714402	MONDO:0005309, MONDO:0004977	GATA1, GATA2, SPI1, RUNX1, TAL1, EGR1
7157	18714570	MONDO:0004976, MONDO:0006829, MONDO:0006828	SP1, STAT1, MYOGENIN
7157	18715257	MONDO:0005675, MONDO:0006040, MONDO:0017881, MONDO:0011471, MONDO:0010677, MONDO:0017881	SP1, STAT3
7157	18715757	MONDO:0007445, MONDO:0008543, MONDO:0017888	CEBPB, ESR1, E2F4, FOXA1, FOXM1, FOXO1, GATA3, HNF4A, MITF, MYC, SMAD3
7157	18716061	MONDO_0007916,MONDO_0001681,MONDO_0016220,MONDO_0018577,MONDO_0005135	SP1, E2F2, E2F1
7157	18717684	MONDO:0007256, MONDO:0007257, MONDO:0007254, MONDO:0007255, MONDO:0010244	SP1, EGR1, YY1, CTCF
7157	18718914	MONDO:0005015, MONDO:0007221, MONDO:0004956	YY1, SP1, EGR1, p53
7157	18719371	MONDO_0005579, MONDO_0016923, MONDO_0006709, MONDO_0001013, MONDO_0005301	STAT3, SPI1, IRF1, ATF3, MAX
7157	18719376	MONDO:0007031, MONDO:0004976	EGR1, JUN, FOS, MYB, RELA
7157	18719392	MONDO:0008315, MONDO:0004936, MONDO:0015518	SP1, NFIC, MAX, NRF1
7157	18719612	MONDO_0019330, MONDO_0011348	E2F1, E2F4, FOXO1, MYC, SP1, SP3
7157	18724893	MONDO_0007256, MONDO_0007258, MONDO_0007259, MONDO_0007264, MONDO_0004995	ELF1, GABPA, SP1
7157	18724895	MONDO_0004979,MONDO_0009176,MONDO_0019067,MONDO_0009715,MONDO_0005395	YY1, SP1, SP3, JUN, FOXP3, —KLF4
7157	18725978	MONDO_0017558,MONDO_0019623,MONDO_0019625,MONDO_0019635,MONDO_0019748,MONDO_0021705,MONDO_0022116,MONDO_0023153,MONDO_0023812	SP1, NF1, Fos, hc-Myc
7157	18728663	MONDO_0008570,MONDO_0012033,MONDO_0005862,MONDO_0004978,MONDO_0007256,MONDO_0007257,MONDO_0004392	CEBPD, HIF1A, SPI1, STAT3
7157	18752044	MONDO_0017318, MONDO_0007447, MONDO_0014782	SP1, YY1
7157	18753141	MONDO_0007256, MONDO_0023462, MONDO_0012827	E2F1, E2F2, E2F3, E2F4, E2F5, EGR1, FOXM1, JUN, MYBL2, SP1
7157	18753379	MONDO:0005393, MONDO:0017889, MONDO:0007455, MONDO:0017884, MONDO:0005267, MONDO:0008572, MONDO:0017882, MONDO:0008603, MONDO:0017886	FOXD1, SMAD1, USF1, EGR1
7157	18756595	MONDO:0005405, MONDO:0017557, MONDO:0018678	Runx1, Ubf1, Egr1, Sp1, AP4
7157	18757082	MONDO_0007256, MONDO_0018809, MONDO_0015180	SP1, YY1
7157	18757425	MONDO:0005170, MONDO:0005761, MONDO:0005160	SP1, SP3
7157	18758183	MONDO:0005579, MONDO:0007455, MONDO:0005812, MONDO:0007256, MONDO:0017888, MONDO:0017889	E2F1, E2F4
7157	18758421	MONDO_0007533, MONDO_0005251, MONDO_0007820, MONDO_0007821	E2F1, E2F3, E2F4, E2F5, E2F6, SP1
7157	18758819	MONDO:0005301, MONDO:0019180, MONDO:0018240	CTCF, YY1, SP1
7157	18762572	MONDO:0004979, MONDO:0010150	E2F1, E2F4, SP1, NFYA, SMAD4
7157	18765292	MONDO:0005301, MONDO:0005635, MONDO:0006533, MONDO:0005180, MONDO:0005279, MONDO:0010266, MONDO:0012067, MONDO:0015198	SP1, EGR1, FOSL1, ELF1, E2F1
7157	18765668	MONDO_0009281,MONDO_0006242,MONDO_0001638,MONDO_0007352,MONDO_0005302,MONDO_0005263,MONDO_0004964	EGR1, SP1, TBP, YY1
7157	18769132	MONDO:0005391, MONDO:0007915, MONDO:0005131, MONDO:0018172, MONDO:0004946	SP1, IRF1, ATF2, CEBPA
7157	18775696	MONDO:0008253, MONDO:0007012, MONDO:0010922, MONDO:0015070, MONDO:0008031, MONDO:0014142, MONDO:0005006, MONDO:0014905	SP1, EGR1, YY1
7157	18775730	MONDO:0000150, MONDO:0005015, MONDO:0001083, MONDO:0002830	SP1, AP-2, E2F, PEA3
7157	18775979	MONDO_0010086, MONDO_0005583, MONDO_0013236, MONDO_0010567, MONDO_0009590, MONDO_0010105, MONDO_0011024	NFYA, YY1
7157	18779317	MONDO:0007455, MONDO:0009061, MONDO:0007915	CEBPB,MYC,MAX,SP1,STAT3
7157	18779328	MONDO:0005044, MONDO:0006486, MONDO:0005812	GATA3, E2F4, STAT1, CEBPD
7157	18781154	MONDO:0003115, MONDO:0001033, MONDO:0002406	SP1, STAT1, STAT3, NFκB, NF-IL6
7157	18781178	MONDO:0010150, MONDO:0100096, MONDO:0007256, MONDO:0004924	NFKB1, RELA, CREB1, E2F1, FOS, FOSL1, JUND, MYC, NFKB2, RELB, CREBBP, SP1, TP53
7157	18784078	MONDO:0005391, MONDO:0005392, MONDO:0005393	SP1, NFKB1, ETS, EGR1, ATF2, RUNX1
7157	18786442	MONDO:0005036, MONDO:0005083, MONDO:0002099, MONDO:0008965, MONDO:0009061, MONDO:0005253	SP1, SP3, EGR1
7157	18787404	MONDO_0010064, MONDO_0007406, MONDO_0000224, MONDO_0009828	EGR1, STAT1, SP1
7157	18788631	MONDO_0005360, MONDO_0007256, MONDO_0011687, MONDO_0018714, MONDO_0020023, MONDO_0020179	NFYA, MYC, E2F1
7157	18789822	MONDO_0007256, MONDO_0007359, MONDO_0007467, MONDO_0007177, MONDO_0007744, MONDO_0005378	EGR2, ETS1, GATA3, HHEX, MTF1, NFAT5, NFE2L2, PLAG1, RSRC2, RUNX3
7157	18791921	MONDO:0005301, MONDO:0017889, MONDO:0001024	NFAT, AP-1, CREB, SMAD3
7157	18792899	MONDO_0005036, MONDO_0005128, MONDO_0005357, MONDO_0005015, MONDO_0005090	ELF4, E2F1, E2F4, SP1, SP3, STAT3
7157	18793611	MONDO_0019065, MONDO_0007063, MONDO_0007301, MONDO_0007400, MONDO_0006503	SP1, E2F1
7157	18794809	MONDO_0010613, MONDO_0011024, MONDO_0010818, MONDO_0019061, MONDO_0005441	STAT3, Snail, Slug, Zeb1, Zeb2
7157	18798277	MONDO:0017884, MONDO:0009102, MONDO:0009061, MONDO:0013451	ELK1, FOXP3, STAT1, STAT3, E2F1
7157	18798306	MONDO:0007034, MONDO:0007359, MONDO:0017881, MONDO:0008689, MONDO:0007401	E2F1, E2F4, E2F5
7157	18799058	MONDO_0017550, MONDO_0018498, MONDO_0007883	CTCF
7157	18802408	MONDO_0004848, MONDO_0000553, MONDO_0010979, MONDO_0000820, MONDO_0005301, MONDO_0008684, MONDO_0000412	E2F1, YY1
7157	18803266	MONDO_0005036,MONDO_0005837,MONDO_0008383,MONDO_0013159	FOXD3, GSC, LHX2, LHX9, NKX2-2
7157	18803879	MONDO:0003847, MONDO:0005136	NFYB, SP1
7157	18812169	MONDO:0003847, MONDO:0002099	SP1, ARNT, NFYA, PPARG, CEBPD, STAT1, STAT3
7157	18812399	MONDO:0005090, MONDO:0005074, MONDO:0005276, MONDO:0002253	ELK3, SP1, SP3
7157	18813348	MONDO:0004976, MONDO:0005625, MONDO:0002192, MONDO:0017885, MONDO:0007352, MONDO:0005090, MONDO:0012153	SP1, TFAP2A, FOXJ2, MZF1, EGR1
7157	18813780	MONDO:0007676, MONDO:0008446, MONDO:0010150	EGR1, EGR2, EGR3, SP1, SP3, NMP4
7157	18813817	MONDO_0005291, MONDO_0001076, MONDO_0005090	TFs directly associated with gene ID 7157 in the paper with pubmed ID 18813817 are FOXM1, E2F1.
7157	18813857	MONDO:0017886, MONDO:0009735, MONDO:0005148, MONDO:0006434, MONDO:0014056	FOXA1, FOXA2, HNF4A
7157	18814047	MONDO_0002099, MONDO_0008237, MONDO_0007102	SPDEF, C/EBPβ, C/EBPδ
7157	18815136	MONDO_0000303, MONDO_0007534, MONDO_0008621, MONDO_0019391, MONDO_0022178	E2F1, E2F2, E2F3, SP1, YY1, NRF1
7157	18818514	MONDO:0005301, MONDO:0017885	ELK1, ELK4, FOXP2, GABPA, JUN, JUND, MAX, SMC3, SP1, SP2
7157	18818522	MONDO:0008786, MONDO:0007256	FOXO1, FOXO3, SP1
7157	18818700	MONDO:0005270, MONDO:0011286	FOXA1, GATA3
7157	18819919	MONDO_0009563, MONDO_0019391, MONDO_0017826, MONDO_0017236, MONDO_0008975, MONDO_0017884	STAT3, CEBPB
7157	18820009	MONDO_0014051, MONDO_0005297, MONDO_0005819, MONDO_0000447	EGR1, NRF1, PAX6, SP1
7157	18820708	MONDO:0005390, MONDO:0010293	SP1, SP3
7157	18821037	MONDO_0007256,MONDO_0018874,MONDO_0009843	ELK1, ELK4, ETS1, ETS2, PEA3, SP1
7157	18823025	MONDO_0007409, MONDO_0007895, MONDO_0008156, MONDO_0000836	SP1, GATA1, MAZ, MAFA, PDX1
7157	18823952	MONDO:0008602, MONDO:0004986, MONDO:0005301	E2F1, E2F4, SP1
7157	18824006	MONDO_0007256,MONDO_0005100,MONDO_0004193,MONDO_0005105,MONDO_0013691,MONDO_0015078,MONDO_0005600	EGR1, STAT1, CEBPB, SMAD3, RELA, IRF1, IRF2, POU2F1
7157	18829023	MONDO:0002280, MONDO:0005298, MONDO:0010307	ELK1, FOXD3, GATA2, HOXC9, LMO2, MAFK, MYBL2, NFATC1, NFIC, SP1, SP3, STAT1, STAT5A, TAL1, TEAD1
7157	18829268	MONDO:0004992, MONDO:0004979, MONDO:0002436, MONDO:0005279, MONDO:0000911	EGR1, SP1
7157	18829481	MONDO:0013543, MONDO:0008834, MONDO:0005359	NFATC2, MAFB
7157	18830263	MONDO:0006293, MONDO:0008663, MONDO:0019391	SMAD4, SP1
7157	18831896	MONDO:0007036, MONDO:0007531, MONDO:0008283, MONDO:0005245, MONDO:0017887, MONDO:0007915, MONDO:0007944	FOXL1, SP1, MYC, JUN, FOS, STAT3
7157	18833288	MONDO:0007112, MONDO:0005027, MONDO:0005267, MONDO:0007035, MONDO:0008690, MONDO:0016458, MONDO:0007256, MONDO:0006975, MONDO:0005148, MONDO:0007280, MONDO:0005278	ARID3A, SRF, SMAD3, P300, YY1
7157	18833293	MONDO:0005267, MONDO:0005160, MONDO:0005354	FOXP3, GATA3, STAT3, T-bet
7157	18835622	MONDO:0007455, MONDO:0005041, MONDO:0005517, MONDO:0006708, MONDO:0017885, MONDO:0005278, MONDO:0010248, MONDO:0010265, MONDO:0005293, MONDO:0006482	ELK1, SP1, STAT1
7157	18838865	MONDO_0000428, MONDO_0018874, MONDO_0001698, MONDO_0007254, MONDO_0001385, MONDO_0007256, MONDO_0009561, MONDO_0003279	E2F1, E2F4, MYC, SP1, SP3
7157	18840612	MONDO:0005090, MONDO:0005812, MONDO:0010834	SP1, TFIIIC, CREB, ATF2
7157	18840648	MONDO_0007256,MONDO_0007256,MONDO_0007256,MONDO_0007256,MONDO_0007256,MONDO_0007256,MONDO_0018874,MONDO_0007256,MONDO_0007256,MONDO_0007256,MONDO_0007256,MONDO_0005761,MONDO_0007632	WT1, SP1
7157	18841476	MONDO_0017884, MONDO_0021006, MONDO_0007915, MONDO_0008690, MONDO_0019882, MONDO_0017536	E2F1, NFYA, NRF-1, Pol II
7157	18842998	MONDO:0004979, MONDO:0005426, MONDO:0005090	SP1, ATF2
7157	18843043	MONDO_0017885, MONDO_0019391	SP1, FOXP3
7157	18843282	MONDO:0007455, MONDO:0010139, MONDO:0018805, MONDO:0003358, MONDO:0007023	E2F1, E2F2, E2F3, E2F4, E2F5, E2F6, E2F7
7157	18846217	MONDO_0017883, MONDO_0017884	JUN, FOS, ATF3
7157	18850004	MONDO_0007265, MONDO_0007616, MONDO_0005275	The transcription factors directly associated with the gene ID 7157 in the paper with pubmed ID 18850004 are: E2F1, SP1.
7157	18852884	MONDO:0001267, MONDO:0002406, MONDO:0002037, MONDO:0005530, MONDO:0011746	SP1, YY1
7157	18853251	MONDO_0000189,MONDO_0004932,MONDO_0002063,MONDO_0000252,MONDO_0001161,MONDO_0008019,MONDO_0000193,MONDO_0005315,MONDO_0005363,MONDO_0002043,MONDO_0007175,MONDO_0001475,MONDO_0008770	FOXP1, STAT5A
7157	18854777	MONDO:0005233, MONDO:0002011, MONDO:0002024	FOXA1, ESR1, GATA3, AR, NKX3-1
7157	18856068	MONDO_0018077, MONDO_0008793, MONDO_0009741, MONDO_0005082	SP1, STAT3, CEBPB, E2F4, ELF1, NFKB1, TFAP2A
7157	18923929	MONDO_0004976, MONDO_0011687, MONDO_0008134, MONDO_0004978, MONDO_0004056, MONDO_0003841	SP1, SP4, MAZ, YY1
7157	18924150	MONDO_0004976, MONDO_0007256, MONDO_0004977	SP1, SP4, WT1, NRF1
7157	18930016	MONDO_0004196, MONDO_0008473, MONDO_0013245, MONDO_0017556	E2F1, E2F3, E2F4, E2F5, E2F6, E2F7, E2F8, Myc, NFY
7157	18930193	MONDO:0005085, MONDO:0009080, MONDO:0006043, MONDO:0014425, MONDO:0010053, MONDO:0007265, MONDO:0011335, MONDO:0012279, MONDO:0010067, MONDO:0004979	NF1, Sp1, CREB, YY1
7157	18937320	MONDO:0005148, MONDO:0006200, MONDO:0007536	The TFs associated with gene ID 7157 in the paper with pubmed ID 18937320 are FOXO1, FOXO3A, and CTCF.
7157	18948382	MONDO:0001076, MONDO:0006906, MONDO:0017450	SP1, TFAP2A, MYBL2, CREB1, YY1, EGR1
7157	18948956	MONDO:0005249, MONDO:0005315, MONDO:0014056, MONDO:0010874, MONDO:0017553, MONDO:0010943	SP1, SP3, YY1
7157	18949380	MONDO_0002116, MONDO_0010167, MONDO_0007503, MONDO_0002819, MONDO_0004990, MONDO_0017313	SP1, GATA1, NF1, MZF1
7157	18949386	MONDO_0018822, MONDO_0008815, MONDO_0005277, MONDO_0009061	TP53, SPI1, ETS1, RUNX1
7157	18949611	MONDO:0010150, MONDO:0007915, MONDO:0004754, MONDO:0010872, MONDO:0008677	SP1, HNF4A
7157	18949740	MONDO:0003109, MONDO:0003002, MONDO:0003107	YY1, MAX, JUND
7157	18949744	MONDO_0005302,MONDO_0005276,MONDO_0005294,MONDO_0002106,MONDO_0005160,MONDO_0003642,MONDO_0002416,MONDO_0000951	SP1, C/EBP, NF-1
7157	18950845	MONDO:0007035, MONDO:0007256, MONDO:0005132, MONDO:0005301	HNF6, HNF1, HNF3, CREB, HNF6, CAs, HNF4, c/EBP, C/EBP, FoxA.
7157	18951086	MONDO:0007882, MONDO:0016584	E2F1, E2F4, E2F5, SP1
7157	18951877	MONDO:0005214, MONDO:0004904, MONDO:0002046, MONDO:0004976, MONDO:0005820	SP1, MZF1, YY1
7157	18952844	MONDO:0005909, MONDO:0006144, MONDO:0006171, MONDO:0007173	E2F1, RBPJK
7157	18953830	MONDO_0010613, MONDO_0005061, MONDO_0007053	SP1, ETS1, Fos, ATF2
7157	18954551	MONDO_0008309, MONDO_0004992	ELK1, SP1, CTCF, NRF1
7157	18957720	MONDO:0007239, MONDO:0000900	ELK1,STAT1,YY1,TAF1,SP1,MAX,STAT2,NFIC
7157	18959757	MONDO_0004976, MONDO_0007256, MONDO_0006558	SP1, SREBP-1, PPARγ
7157	18971636	MONDO_0019888,MONDO_0010847,MONDO_0008717	SP1, GATA1, EKLF, REST
7157	18972317	MONDO:0001399, MONDO:0004979, MONDO:0001483, MONDO:0017886, MONDO:0001143	NFAT5, SREBF1, YY1, CEBPB
7157	18974396	MONDO:0005036, MONDO:0007256, MONDO:0005090, MONDO:0008473, MONDO:0017884	HNF4A, RXRA, PPARG, SP1, SP3, ELF1, CEBPB
7157	18974932	MONDO:0005396, MONDO:0005436, MONDO:0010153	E2F4, SP1, CREB1
7157	18977328	MONDO:0007256, MONDO:0005301, MONDO:0005090, MONDO:0006412	SP1, SP3, EGR1, NRF1
7157	18978339	MONDO_0004115, MONDO_0018914, MONDO_0018848, MONDO_0019066, MONDO_0010547	SP1, SP3, USF1, USF2, NRF1, ARID3A
7157	18978812	MONDO_0002028, MONDO_0007529, MONDO_0008633, MONDO_0008575	E2F1, E2F4, E2F6, E2F7, E2F8, SP1.
7157	18979157	MONDO:0006872, MONDO:0006622	SP1, SP3
7157	18981217	MONDO:0005036, MONDO:0019338	ETS1, RFX5
7157	18983962	MONDO_0009001, MONDO_0006435, MONDO_0005275, MONDO_0019062, MONDO_0008936, MONDO_0019800, MONDO_0009992, MONDO_0003486, MONDO_0019087, MONDO_0008913	AP-1, ETV6, MZF1, NF-ĸB, p53, PPARγ
7157	18988302	MONDO_0013908, MONDO_0003611, MONDO_0010946	SP1, c-Jun, ATF2, NF-κB, STAT3
7157	18988897	MONDO:0010150, MONDO:0009741, MONDO:0018803, MONDO:0007411, MONDO:0008134	MYC, E2F1, E2F4, SP1, RXRA
7157	18989156	MONDO:0005173, MONDO:0002275, MONDO:0003898, MONDO:0014056	YY1, FOXA1, MAX
7157	18989634	MONDO_0002485, MONDO_0005145, MONDO_0005334, MONDO_0005959, MONDO_0019963, MONDO_0021153, MONDO_0023510	ELF1, ETS1, ETV4, E2F1
7157	18990008	MONDO:0007036, MONDO:0002025, MONDO:0014056, MONDO:0017885	SP1, POLR2A, CEBPA, E2F1, FOXA1, MYC, JUND, NRF1
7157	18990748	MONDO:0003938, MONDO:0003818, MONDO:0004601, MONDO:0008341	SP1, YY1, NF-Y, p53
7157	18991686	MONDO:0002795, MONDO:0005247, MONDO:0008654, MONDO:0003834, MONDO:0005174, MONDO:0005257, MONDO:0019563	SP1, P53, AP2, AP1
